1.183420740231244e-15,-6.904016508258143e-16,"['(0.005150601038106835', ' 5.916597865623423e-27', ' -8.045087362002112e-30', ' -5.413715006341124e-33', ' -6.661967029719267e-33', ' -3.218447496268272e-28', ' 5.916597865623423e-27', ' 0.005150601038106835', ' 4.443531086201425e-30', ' 8.094079383880275e-33', ' 3.694300130908162e-33', ' 1.627111476831855e-28', ' -8.04508736163477e-30', ' 4.443531086568767e-30', ' 1.9970684024953663e-06', ' 4.304543370368045e-30', ' -8.207428250051188e-29', ' -2.4579057605938424e-28', ' -5.4137150063397226e-33', ' 8.094079383881676e-33', ' 4.304543370368043e-30', ' 1.9941558329249686e-06', ' -2.4534621320168736e-30', ' 2.0088450237908092e-27', ' -6.661967029720668e-33', ' 3.694300130908863e-33', ' -8.207428250051189e-29', ' -1.6646012268303e-30', ' 1.994155832924752e-06', ' -9.284172123086446e-28', ' -3.218447496268272e-28', ' 1.627111476831855e-28', ' -2.457905760593843e-28', ' 2.0088450237911766e-27', ' -9.28417212308461e-28', ' 0.040452716245228795)']","['(0.0025002505186743616', ' 3.0129524057563495e-29', ' 3.488608900759338e-30', ' -1.9830173377386476e-32', ' -4.7371365735828926e-32', ' 9.83533794316731e-29', ' 3.0129524057563495e-29', ' 0.002500250518674362', ' -3.424694094171085e-30', ' 3.3765534607795945e-33', ' -4.045403554078254e-31', ' 4.384125896555326e-29', ' 3.4886089010407635e-30', ' -3.424694094298076e-30', ' 1.9956097513425947e-06', ' -2.4339545657073338e-31', ' -6.166947393087821e-31', ' 1.6802818271529185e-32', ' -1.9830173377386476e-32', ' 3.376553460779419e-33', ' -2.4339545657073377e-31', ' 1.982692012401032e-06', ' 3.0771111589451027e-31', ' -2.030892299528773e-27', ' -4.7371365735828926e-32', ' -4.045403554078254e-31', ' -6.166947393087793e-31', ' 1.9174038671320898e-31', ' 1.982692012401059e-06', ' 1.03544196826796e-27', ' 9.83533794316731e-29', ' 4.384125896555326e-29', ' 1.680281827152918e-32', ' -2.0308922995287445e-27', ' 1.0354419682678645e-27', ' 0.001998284015347338)']"
-5.976683701093517e-15,-3.2417939086069547e-15,"['(0.010000761815560913', ' 1.295017744710618e-25', ' -5.880322498845131e-28', ' 3.902984916225914e-32', ' 3.678361090597878e-32', ' -5.923609350613352e-28', ' 1.295017744710618e-25', ' 0.010000761815560913', ' -1.4012856800386732e-28', ' 6.888903369023847e-32', ' 6.875629897286028e-32', ' -9.543878171882152e-28', ' -5.880322497904736e-28', ' -1.4012856801562226e-28', ' 1.9972307678758384e-06', ' 3.090577385312892e-29', ' -2.3311191480594104e-29', ' 2.3505595579875415e-28', ' 3.902984916225914e-32', ' 6.88890336902609e-32', ' 3.0905773853128896e-29', ' 1.9944785168376535e-06', ' -9.52481054102005e-30', ' 4.928499702343485e-25', ' 3.678361090597878e-32', ' 6.875629897286028e-32', ' -2.3311191480594113e-29', ' -9.327595314726277e-30', ' 1.994478516837762e-06', ' 1.160216596986124e-25', ' -5.923609350613352e-28', ' -9.543878171882152e-28', ' 2.3505595579875433e-28', ' 4.928499702343015e-25', ' 1.160216596985889e-25', ' 0.035583103561714645)']","['(0.002425590466691656', ' -6.566789592221055e-30', ' 8.551841427913114e-28', ' -2.246969110497416e-32', ' 4.550031180092012e-33', ' -6.763734424348682e-30', ' -6.566789592221055e-30', ' 0.0024255904666916576', ' 2.0255610791012164e-28', ' 1.8830173965236797e-32', ' -5.785611387145456e-33', ' 2.4290113699542626e-29', ' 8.551841428471014e-28', ' 2.0255610795457002e-28', ' 1.995852530003051e-06', ' 4.874613794548654e-30', ' -1.518455654622333e-30', ' -4.952412157708241e-32', ' -2.246969110497416e-32', ' 1.8830173965236797e-32', ' 4.8746137945486474e-30', ' 1.9836360799833333e-06', ' -1.6195313646352814e-31', ' -5.2229691535112065e-27', ' 4.5500311800923624e-33', ' -5.785611387145456e-33', ' -1.5184556546223318e-30', ' -7.0754630234507375e-31', ' 1.9836360799833333e-06', ' -1.2664511466627373e-27', ' -6.763734424348682e-30', ' 2.4290113699542626e-29', ' -4.95241215770768e-32', ' -5.222969153494033e-27', ' -1.2664511466652627e-27', ' 0.0019385154164978994)']"
-5.976683701093517e-15,-3.2417939086069547e-15,"['(0.010000761815560913', ' 1.295017744710618e-25', ' -5.880322498845131e-28', ' 3.902984916225914e-32', ' 3.678361090597878e-32', ' -5.923609350613352e-28', ' 1.295017744710618e-25', ' 0.010000761815560913', ' -1.4012856800386732e-28', ' 6.888903369023847e-32', ' 6.875629897286028e-32', ' -9.543878171882152e-28', ' -5.880322497904736e-28', ' -1.4012856801562226e-28', ' 1.9972307678758384e-06', ' 3.090577385312892e-29', ' -2.3311191480594104e-29', ' 2.3505595579875415e-28', ' 3.902984916225914e-32', ' 6.88890336902609e-32', ' 3.0905773853128896e-29', ' 1.9944785168376535e-06', ' -9.52481054102005e-30', ' 4.928499702343485e-25', ' 3.678361090597878e-32', ' 6.875629897286028e-32', ' -2.3311191480594113e-29', ' -9.327595314726277e-30', ' 1.994478516837762e-06', ' 1.160216596986124e-25', ' -5.923609350613352e-28', ' -9.543878171882152e-28', ' 2.3505595579875433e-28', ' 4.928499702343015e-25', ' 1.160216596985889e-25', ' 0.035583103561714645)']","['(0.002425590466691656', ' -6.566789592221055e-30', ' 8.551841427913114e-28', ' -2.246969110497416e-32', ' 4.550031180092012e-33', ' -6.763734424348682e-30', ' -6.566789592221055e-30', ' 0.0024255904666916576', ' 2.0255610791012164e-28', ' 1.8830173965236797e-32', ' -5.785611387145456e-33', ' 2.4290113699542626e-29', ' 8.551841428471014e-28', ' 2.0255610795457002e-28', ' 1.995852530003051e-06', ' 4.874613794548654e-30', ' -1.518455654622333e-30', ' -4.952412157708241e-32', ' -2.246969110497416e-32', ' 1.8830173965236797e-32', ' 4.8746137945486474e-30', ' 1.9836360799833333e-06', ' -1.6195313646352814e-31', ' -5.2229691535112065e-27', ' 4.5500311800923624e-33', ' -5.785611387145456e-33', ' -1.5184556546223318e-30', ' -7.0754630234507375e-31', ' 1.9836360799833333e-06', ' -1.2664511466627373e-27', ' -6.763734424348682e-30', ' 2.4290113699542626e-29', ' -4.95241215770768e-32', ' -5.222969153494033e-27', ' -1.2664511466652627e-27', ' 0.0019385154164978994)']"
-1.0623182462691437e-15,-1.291560745395532e-14,"['(0.020102292590990768', ' 3.7314599513250614e-25', ' 8.997408517514291e-28', ' 9.09533240804278e-32', ' 1.7159878236836423e-31', ' -8.147111796400191e-28', ' 3.7314599513250614e-25', ' 0.02010229259099077', ' 4.263020044305891e-28', ' -9.091966764445142e-32', ' -1.103828713344832e-31', ' 4.0803753708386475e-28', ' 8.997408517514291e-28', ' 4.263020044305891e-28', ' 1.998336413472617e-06', ' 2.64039986993e-29', ' -7.00433213361425e-30', ' -2.06248512303529e-31', ' 9.095332408040538e-32', ' -9.091966764445142e-32', ' 2.64039986993e-29', ' 1.9966789622115257e-06', ' -1.363607746317807e-30', ' -8.527697060113226e-25', ' 1.7159878236838665e-31', ' -1.1038287133450563e-31', ' -7.004332133614271e-30', ' -2.15246865151586e-30', ' 1.996678962211634e-06', ' -4.0685945414835635e-25', ' -8.147111796400191e-28', ' 4.0803753708386475e-28', ' -2.06248512303529e-31', ' -8.527697060114166e-25', ' -4.0685945414830933e-25', ' 0.03232570171560035)']","['(0.0025783061205984304', ' -2.556790648392173e-29', ' -1.2490427710015826e-27', ' 3.2782071427564524e-30', ' -1.693455711426919e-32', ' 5.222476107635335e-29', ' -2.556790648392173e-29', ' 0.0025783061205984304', ' -5.936286329128944e-28', ' -3.00925668378547e-32', ' 3.1430174110256283e-30', ' -1.0870679096919024e-29', ' -1.2490427711220708e-27', ' -5.936286328996701e-28', ' 1.9975069232710477e-06', ' 4.575271265651968e-29', ' -3.1941403572869e-29', ' 9.568891995192926e-32', ' 3.278207142756452e-30', ' -3.00925668378547e-32', ' 4.575271265651968e-29', ' 1.9901097684920928e-06', ' -2.4847950417884466e-29', ' 1.275949851780385e-27', ' -1.693455711426919e-32', ' 3.143017411025628e-30', ' -3.1941403572869e-29', ' -2.3746016319095868e-29', ' 1.9901097684920928e-06', ' -2.6904520035754013e-26', ' 5.222476107635335e-29', ' -1.0870679096919024e-29', ' 9.568891995192958e-32', ' 1.2759498517910379e-27', ' -2.6904520035750615e-26', ' 0.0020567671699794608)']"
-1.595656771771505e-14,-2.129724281109724e-15,"['(0.025153360715451486', ' 4.018080859865295e-25', ' -9.927110978970562e-29', ' 2.9036715003324906e-32', ' -7.075971150611921e-32', ' -5.931203904699334e-28', ' 4.018080859865295e-25', ' 0.02515336071545149', ' -4.688665737699885e-28', ' -2.3548596381629066e-32', ' -9.27341900771302e-33', ' 2.8466384686389634e-28', ' -9.927110988374517e-29', ' -4.688665740519235e-28', ' 1.9985736920747656e-06', ' 6.74624612030567e-29', ' 5.207094818981877e-29', ' 3.0403824328948795e-29', ' 2.9036715003336116e-32', ' -2.354859638163467e-32', ' 6.746246120305669e-29', ' 1.997151894927735e-06', ' 3.232130486421468e-30', ' 1.5877763635688597e-25', ' -7.075971150613042e-32', ' -9.27341900771302e-33', ' 5.207094818981877e-29', ' 3.232130486398509e-30', ' 1.997151894927735e-06', ' 7.394575154057826e-25', ' -5.931203904699334e-28', ' 2.8466384686389634e-28', ' 3.040382432894877e-29', ' 1.5877763635686246e-25', ' 7.394575154055475e-25', ' 0.03114619911824637)']","['(0.0025306102471166396', ' -5.970574366946861e-29', ' 1.395743896910537e-28', ' 8.931326575409058e-32', ' 3.1991386054604574e-33', ' 3.3793268972940803e-29', ' -5.970574366946861e-29', ' 0.0025306102471166396', ' 6.557998921350729e-28', ' 7.433815430592887e-32', ' 3.068795167029742e-32', ' -2.7261908830069354e-29', ' 1.3957438965469833e-28', ' 6.557998920307478e-28', ' 1.9978622311687348e-06', ' 3.328778733094701e-30', ' -3.2913356097975614e-30', ' 1.8244951321696065e-32', ' 8.931326575409058e-32', ' 7.433815430593447e-32', ' 3.328778733094707e-30', ' 1.9915093326631377e-06', ' 2.289175612958201e-30', ' -8.973995959608536e-28', ' 3.1991386054604574e-33', ' 3.068795167029602e-32', ' -3.2913356097975614e-30', ' -3.4192899447357582e-31', ' 1.9915093326631377e-06', ' -4.109987359161904e-27', ' 3.3793268972940803e-29', ' -2.7261908830069354e-29', ' 1.824495132169607e-32', ' -8.973995959670985e-28', ' -4.109987359157129e-27', ' 0.002019118251991257)']"
0.0,0.0,"['(1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06)']","['(1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 1e-06)']"
4.895195696423709e-15,4.414670556468701e-15,"['(0.004851978726574968', ' 1.4654901338823185e-28', ' 8.724918477649984e-30', ' -5.477576337008398e-32', ' -4.6774976236690067e-32', ' 1.1306149556012514e-28', ' 1.4654901338823185e-28', ' 0.004851978726574968', ' -8.765351009092898e-30', ' -5.023905906187252e-32', ' -3.8702768637777134e-32', ' 7.453684659419025e-29', ' 8.724918477649984e-30', ' -8.765351008358214e-30', ' 1.9978313243690458e-06', ' -2.8558153105634417e-29', ' 2.378642745507619e-29', ' 1.897734656087589e-30', ' -5.477576337008398e-32', ' -5.023905906186131e-32', ' -2.8558153105634417e-29', ' 1.99567306949876e-06', ' -1.5227033890014447e-29', ' 1.221652542958998e-29', ' -4.6774976236690067e-32', ' -3.870276863778274e-32', ' 2.3786427455076183e-29', ' -1.5227033890014808e-29', ' 1.9956730694988684e-06', ' -1.2526812458316891e-29', ' 1.1306149556012514e-28', ' 7.453684659419025e-29', ' 1.8977346560875955e-30', ' 1.2216525429590697e-29', ' -1.2526812457582207e-29', ' 0.005758459437043748)']","['(0.002425393989905819', ' 4.894667307086183e-29', ' 4.9820509727404316e-30', ' -6.480088588417011e-32', ' -5.917754240877135e-32', ' -2.4061525639118077e-33', ' 4.894667307086183e-29', ' 0.002425393989905819', ' -5.062968117999187e-30', ' -4.538414078373764e-32', ' -3.7206145823872843e-32', ' -2.4061525639118084e-33', ' 4.982050973097729e-30', ' -5.062968117555794e-30', ' 1.996750899385517e-06', ' 5.981869645899731e-30', ' 1.550627943176302e-31', ' -4.6493643524948264e-33', ' -6.480088588417011e-32', ' -4.5384140783734837e-32', ' 5.981869645899737e-30', ' 1.987142660655458e-06', ' 2.1915361349777652e-30', ' -3.407875366085159e-29', ' -5.917754240877135e-32', ' -3.7206145823872843e-32', ' 1.550627943176246e-31', ' 2.191536134977216e-30', ' 1.9871426606554038e-06', ' 3.524873031230695e-29', ' -2.4061525639118077e-33', ' -2.4061525639118084e-33', ' -4.649364352494827e-33', ' -3.4078753661138576e-29', ' 3.524873031210462e-29', ' 0.0019387766010025142)']"
-5.888755170122957e-15,-5.616606050817887e-16,"['(0.009801621917837585', ' -2.308765352800895e-26', ' 2.721127516720306e-28', ' -6.103144899311159e-32', ' -7.940305028732506e-33', ' 2.253262656558166e-28', ' -2.308765352800895e-26', ' 0.009801621917837582', ' 2.524417089624598e-28', ' -3.8271906067571045e-32', ' -6.706085458591705e-33', ' 2.34218387400386e-28', ' 2.721127516485207e-28', ' 2.524417089389499e-28', ' 1.996170210618914e-06', ' -1.4845302755049245e-29', ' -9.132612060463334e-30', ' 1.946308780189204e-30', ' -6.103144899310038e-32', ' -3.827190606757665e-32', ' -1.4845302755049262e-29', ' 1.992372864316385e-06', ' 1.631916201777589e-29', ' -1.6112267864619337e-25', ' -7.940305028733908e-33', ' -6.706085458594508e-33', ' -9.132612060463333e-30', ' 1.6269858211202447e-29', ' 1.9923728643165477e-06', ' -1.4942430122416863e-25', ' 2.253262656558166e-28', ' 2.34218387400386e-28', ' 1.9463087801892484e-30', ' -1.6112267864620513e-25', ' -1.4942430122414512e-25', ' 0.011277624579674546)']","['(0.002475310738693102', ' 4.682550067528763e-29', ' -3.8438924752458715e-28', ' 2.76649453841931e-32', ' 5.288093834910064e-32', ' -2.1304280723199785e-29', ' 4.682550067528763e-29', ' 0.002475310738693102', ' -3.5639355692204207e-28', ' 1.6432413534519235e-30', ' 8.848015910127195e-31', ' -3.3766264153806186e-29', ' -3.8438924749337456e-28', ' -3.563935569036635e-28', ' 1.9942675087050287e-06', ' -2.9410984626005802e-30', ' -1.935919575682238e-30', ' -1.467892124947218e-32', ' 2.76649453841903e-32', ' 1.643241353451918e-30', ' -2.9410984626005848e-30', ' 1.977499554295186e-06', ' 4.1952228948018764e-30', ' 2.3554291310941364e-27', ' 5.288093834910064e-32', ' 8.848015910127139e-31', ' -1.935919575682238e-30', ' 4.2151523244018135e-30', ' 1.977499554295186e-06', ' 2.1803243494874052e-27', ' -2.1304280723199785e-29', ' -3.3766264153806186e-29', ' -1.467892124947218e-32', ' 2.355429131096685e-27', ' 2.1803243494860506e-27', ' 0.0019780982072959406)']"
-1.1297060019469307e-14,5.749395900924273e-16,"['(0.014752746764308183', ' -2.0271405565205427e-23', ' 5.778259511365676e-28', ' 3.962849174713808e-32', ' 5.941610386541274e-32', ' -1.321505367563966e-26', ' -2.0271405565205427e-23', ' 0.014752746764308182', ' -8.485423836248348e-28', ' -3.97389868728643e-32', ' -5.94052355201022e-32', ' 9.330191092201787e-27', ' 5.7782595113647575e-28', ' -8.48542383812822e-28', ' 1.9982178211075223e-06', ' 4.811365674773579e-29', ' 4.269842124982771e-29', ' 4.0565688168537814e-30', ' 3.9628491747132476e-32', ' -3.973898687285309e-32', ' 4.8113656747735776e-29', ' 1.996442682369263e-06', ' 1.838978294674662e-29', ' -6.4541073270173575e-25', ' 5.941610386539032e-32', ' -5.94052355201022e-32', ' 4.269842124982772e-29', ' 1.838978295262409e-29', ' 1.9964426823693713e-06', ' 9.4191695975811e-25', ' -1.321505367563966e-26', ' 9.330191092201787e-27', ' 4.0565688168523464e-30', ' -6.454107327018298e-25', ' 9.4191695975811e-25', ' 0.016345059540922437)']","['(0.002477084474557214', ' 1.5723579219547876e-29', ' -8.428365716574463e-28', ' -1.49893932126025e-30', ' 6.797448152257285e-32', ' 5.075067033125515e-29', ' 1.5723579219547876e-29', ' 0.002477084474557213', ' 1.2049602899462677e-27', ' 4.5595463338254513e-32', ' 6.375848632297924e-32', ' 4.620158332995377e-29', ' -8.428365717066702e-28', ' 1.2049602902181926e-27', ' 1.997329374579587e-06', ' 1.4208111418102827e-29', ' 1.5974576047608405e-29', ' 4.306948135957376e-31', ' -1.4989393212602471e-30', ' 4.559546333825171e-32', ' 1.420811141810283e-29', ' 1.9894116219903828e-06', ' 2.178347284588191e-28', ' 7.595474696178189e-25', ' 6.797448152257565e-32', ' 6.375848632297924e-32', ' 1.5974576047608402e-29', ' 1.1178060142570338e-29', ' 1.9894116219903828e-06', ' -1.1010300831340234e-24', ' 5.075067033125515e-29', ' 4.620158332995377e-29', ' 4.306948135957361e-31', ' 7.5954746961782805e-25', ' -1.101030083134094e-24', ' 0.0019771233802482096)']"
-2.2503599163695776e-14,1.0458796599824061e-14,"['(0.019954317504071267', ' -1.0045106737892953e-22', ' 1.0188302251549308e-27', ' -4.2100652175386127e-32', ' -1.4326002830501278e-32', ' 4.8080588995396597e-26', ' -1.0045106737892953e-22', ' 0.019954317504071267', ' -7.5951064041869845e-28', ' 7.405949885484416e-32', ' -5.143566506938985e-33', ' -6.792494501646982e-26', ' 1.0188302247789562e-27', ' -7.595106409829357e-28', ' 1.9987197720098063e-06', ' 7.18435296239263e-30', ' 1.2482117441545021e-29', ' 7.21138596222141e-27', ' -4.210065217539173e-32', ' 7.405949885485537e-32', ' 7.184352962392627e-30', ' 1.9974431786761587e-06', ' 1.6137099948875543e-27', ' -1.8684924458202047e-24', ' -1.4326002830501278e-32', ' -5.14356650693898e-33', ' 1.2482117441545017e-29', ' -1.8771390285877184e-30', ' 1.9974431786763756e-06', ' 1.3837658032955954e-24', ' 4.8080588995396597e-26', ' -6.792494501646982e-26', ' 7.211385962221412e-27', ' -1.8684924458194524e-24', ' 1.3837658032955954e-24', ' 0.020399434526619378)']","['(0.0026054138265891253', ' -3.617877192505238e-29', ' -1.50742136640136e-27', ' 1.5923812372010182e-30', ' 3.153425994811085e-30', ' -1.3894124248454087e-29', ' -3.617877192505238e-29', ' 0.0026054138265891244', ' 1.0903486302140794e-27', ' -7.65950595583846e-32', ' -4.171788218641509e-32', ' 9.462490398454162e-29', ' -1.5074213664042987e-27', ' 1.090348630240528e-27', ' 1.998081022125441e-06', ' -1.0416159708559971e-29', ' 8.785902430321497e-31', ' 5.1678765295350966e-30', ' 1.59238123720102e-30', ' -7.65950595583874e-32', ' -1.041615970855996e-29', ' 1.9923727976348614e-06', ' -1.2144066486354268e-27', ' 8.527834773358529e-27', ' 3.1534259948110862e-30', ' -4.171788218641789e-32', ' 8.785902430321499e-31', ' -1.7638649594933797e-29', ' 1.992372797634753e-06', ' -7.265208394162725e-27', ' -1.3894124248454087e-29', ' 9.462490398454162e-29', ' 5.167876529535099e-30', ' 8.527834773257142e-27', ' -7.265208394085032e-27', ' 0.002079156166235448)']"
